1480,2886729729,3232238130,33274,6668,TCP,0,0,60,60,S,29200
1480,3232238130,2886729729,6668,33274,TCP,1,44,40,40,AR,0
1481,2886729729,3232238130,33274,720,TCP,0,0,60,60,S,29200
1481,3232238130,2886729729,720,33274,TCP,1,61,40,40,AR,0
1482,2886729729,3232238130,33276,3128,TCP,0,0,60,60,S,29200
1482,3232238130,2886729729,3128,33276,TCP,1,82,40,40,AR,0
1483,2886729729,3232238130,33276,8500,TCP,0,0,60,60,S,29200
1483,3232238130,2886729729,8500,33276,TCP,1,47,40,40,AR,0
1484,2886729729,3232238130,33276,9090,TCP,0,0,60,60,S,29200
1484,3232238130,2886729729,9090,33276,TCP,1,44,40,40,AR,0
1485,2886729729,3232238130,33278,3283,TCP,0,0,60,60,S,29200
1485,3232238130,2886729729,3283,33278,TCP,1,43,40,40,AR,0
1486,2886729729,3232238130,33278,5214,TCP,0,0,60,60,S,29200
1486,3232238130,2886729729,5214,33278,TCP,1,42,40,40,AR,0
1487,2886729729,3232238130,33278,6346,TCP,0,0,60,60,S,29200
1487,3232238130,2886729729,6346,33278,TCP,1,48,40,40,AR,0
1488,2886729729,3232238130,33280,1044,TCP,0,0,60,60,S,29200
1488,3232238130,2886729729,1044,33280,TCP,1,57,40,40,AR,0
1489,2886729729,3232238130,33280,4005,TCP,0,0,60,60,S,29200
1489,3232238130,2886729729,4005,33280,TCP,1,15,40,40,AR,0
1490,2886729729,3232238130,33280,417,TCP,0,0,60,60,S,29200
1490,3232238130,2886729729,417,33280,TCP,1,86,40,40,AR,0
1491,2886729729,3232238130,33280,50002,TCP,0,0,60,60,S,29200
1491,3232238130,2886729729,50002,33280,TCP,1,88,40,40,AR,0
1492,2886729729,3232238130,33280,9009,TCP,0,0,60,60,S,29200
1492,3232238130,2886729729,9009,33280,TCP,1,22,40,40,AR,0
1493,2886729729,3232238130,33282,1038,TCP,0,0,60,60,S,29200
1493,3232238130,2886729729,1038,33282,TCP,1,60,40,40,AR,0
1494,2886729729,3232238130,33282,2301,TCP,0,0,60,60,S,29200
1494,3232238130,2886729729,2301,33282,TCP,1,72,40,40,AR,0
1495,2886729729,3232238130,33282,5225,TCP,0,0,60,60,S,29200
1495,3232238130,2886729729,5225,33282,TCP,1,49,40,40,AR,0
1496,2886729729,3232238130,33282,6000,TCP,0,0,60,60,S,29200
1496,3232238130,2886729729,6000,33282,TCP,1,71,40,40,AR,0
1497,2886729729,3232238130,33282,60443,TCP,0,0,60,60,S,29200
1497,3232238130,2886729729,60443,33282,TCP,1,60,40,40,AR,0
1498,2886729729,3232238130,33284,1152,TCP,0,0,60,60,S,29200
1498,3232238130,2886729729,1152,33284,TCP,1,37,40,40,AR,0
1499,2886729729,3232238130,33284,1233,TCP,0,0,60,60,S,29200
1499,3232238130,2886729729,1233,33284,TCP,1,27,40,40,AR,0
1500,2886729729,3232238130,33284,1717,TCP,0,0,60,60,S,29200
1500,3232238130,2886729729,1717,33284,TCP,1,22,40,40,AR,0
1501,2886729729,3232238130,33284,1723,TCP,0,0,60,60,S,29200
1501,3232238130,2886729729,1723,33284,TCP,1,110,40,40,AR,0
1502,2886729729,3232238130,33284,1755,TCP,0,0,60,60,S,29200
1502,3232238130,2886729729,1755,33284,TCP,1,91,40,40,AR,0
1503,2886729729,3232238130,33284,5190,TCP,0,0,60,60,S,29200
1503,3232238130,2886729729,5190,33284,TCP,1,58,40,40,AR,0
1504,2886729729,3232238130,33284,9593,TCP,0,0,60,60,S,29200
1504,3232238130,2886729729,9593,33284,TCP,1,43,40,40,AR,0
1505,2886729729,3232238130,33286,20828,TCP,0,0,60,60,S,29200
1505,3232238130,2886729729,20828,33286,TCP,1,56,40,40,AR,0
1506,2886729729,3232238130,33286,33,TCP,0,0,60,60,S,29200
1506,3232238130,2886729729,33,33286,TCP,1,56,40,40,AR,0
1507,2886729729,3232238130,33286,43,TCP,0,0,60,60,S,29200
1507,3232238130,2886729729,43,33286,TCP,1,92,40,40,AR,0
1508,2886729729,3232238130,33288,1089,TCP,0,0,60,60,S,29200
1508,3232238130,2886729729,1089,33288,TCP,1,88,40,40,AR,0
1509,2886729729,3232238130,33288,1102,TCP,0,0,60,60,S,29200
1509,3232238130,2886729729,1102,33288,TCP,1,86,40,40,AR,0
1510,2886729729,3232238130,33288,1192,TCP,0,0,60,60,S,29200
1510,3232238130,2886729729,1192,33288,TCP,1,47,40,40,AR,0
1511,2886729729,3232238130,33288,144,TCP,0,0,60,60,S,29200
1511,3232238130,2886729729,144,33288,TCP,1,41,40,40,AR,0
1512,2886729729,3232238130,33290,1108,TCP,0,0,60,60,S,29200
1512,3232238130,2886729729,1108,33290,TCP,1,46,40,40,AR,0
1513,2886729729,3232238130,33290,1217,TCP,0,0,60,60,S,29200
1513,3232238130,2886729729,1217,33290,TCP,1,69,40,40,AR,0
1514,2886729729,3232238130,33290,2288,TCP,0,0,60,60,S,29200
1514,3232238130,2886729729,2288,33290,TCP,1,42,40,40,AR,0
1515,2886729729,3232238130,33290,2492,TCP,0,0,60,60,S,29200
1515,3232238130,2886729729,2492,33290,TCP,1,48,40,40,AR,0
1516,2886729729,3232238130,33290,2522,TCP,0,0,60,60,S,29200
1516,3232238130,2886729729,2522,33290,TCP,1,60,40,40,AR,0
1517,2886729729,3232238130,33290,3871,TCP,0,0,60,60,S,29200
1517,3232238130,2886729729,3871,33290,TCP,1,45,40,40,AR,0
1518,2886729729,3232238130,33290,62078,TCP,0,0,60,60,S,29200
1518,3232238130,2886729729,62078,33290,TCP,1,51,40,40,AR,0
1519,2886729729,3232238130,33290,648,TCP,0,0,60,60,S,29200
1519,3232238130,2886729729,648,33290,TCP,1,45,40,40,AR,0
1520,2886729729,3232238130,33292,1058,TCP,0,0,60,60,S,29200
1520,3232238130,2886729729,1058,33292,TCP,1,93,40,40,AR,0
1521,2886729729,3232238130,33292,111,TCP,0,0,60,60,S,29200
1521,3232238130,2886729729,111,33292,TCP,1,85,40,40,AR,0
1522,2886729729,3232238130,33292,2005,TCP,0,0,60,60,S,29200
1522,3232238130,2886729729,2005,33292,TCP,1,82,40,40,AR,0
1523,2886729729,3232238130,33292,3261,TCP,0,0,60,60,S,29200
1523,3232238130,2886729729,3261,33292,TCP,1,43,40,40,AR,0
1524,2886729729,3232238130,33292,32777,TCP,0,0,60,60,S,29200
1524,3232238130,2886729729,32777,33292,TCP,1,54,40,40,AR,0
1525,2886729729,3232238130,33292,32778,TCP,0,0,60,60,S,29200
1525,3232238130,2886729729,32778,33292,TCP,1,51,40,40,AR,0
1526,2886729729,3232238130,33292,3826,TCP,0,0,60,60,S,29200
1526,3232238130,2886729729,3826,33292,TCP,1,54,40,40,AR,0
1527,2886729729,3232238130,33292,44176,TCP,0,0,60,60,S,29200
1527,3232238130,2886729729,44176,33292,TCP,1,72,40,40,AR,0
1528,2886729729,3232238130,33292,6123,TCP,0,0,60,60,S,29200
1528,3232238130,2886729729,6123,33292,TCP,1,43,40,40,AR,0
1529,2886729729,3232238130,33292,6699,TCP,0,0,60,60,S,29200
1529,3232238130,2886729729,6699,33292,TCP,1,44,40,40,AR,0
1530,2886729729,3232238130,33292,993,TCP,0,0,60,60,S,29200
1530,3232238130,2886729729,993,33292,TCP,1,75,40,40,AR,0
1531,2886729729,3232238130,33294,10180,TCP,0,0,60,60,S,29200
1531,3232238130,2886729729,10180,33294,TCP,1,57,40,40,AR,0
1532,2886729729,3232238130,33294,10616,TCP,0,0,60,60,S,29200
1532,3232238130,2886729729,10616,33294,TCP,1,75,40,40,AR,0
1533,2886729729,3232238130,33294,1183,TCP,0,0,60,60,S,29200
1533,3232238130,2886729729,1183,33294,TCP,1,42,40,40,AR,0
1534,2886729729,3232238130,33294,1700,TCP,0,0,60,60,S,29200
1534,3232238130,2886729729,1700,33294,TCP,1,97,40,40,AR,0
1535,2886729729,3232238130,33294,2701,TCP,0,0,60,60,S,29200
1535,3232238130,2886729729,2701,33294,TCP,1,68,40,40,AR,0
1536,2886729729,3232238130,33294,3324,TCP,0,0,60,60,S,29200
1536,3232238130,2886729729,3324,33294,TCP,1,92,40,40,AR,0
1537,2886729729,3232238130,33294,691,TCP,0,0,60,60,S,29200
1537,3232238130,2886729729,691,33294,TCP,1,56,40,40,AR,0
1538,2886729729,3232238130,33296,1072,TCP,0,0,60,60,S,29200
1538,3232238130,2886729729,1072,33296,TCP,1,45,40,40,AR,0
1539,2886729729,3232238130,33296,1185,TCP,0,0,60,60,S,29200
1539,3232238130,2886729729,1185,33296,TCP,1,63,40,40,AR,0
1540,2886729729,3232238130,33296,23,TCP,0,0,60,60,S,29200
1540,3232238130,2886729729,23,33296,TCP,1,42,40,40,AR,0
1541,2886729729,3232238130,33296,255,TCP,0,0,60,60,S,29200
1541,3232238130,2886729729,255,33296,TCP,1,0,40,40,AR,0
1542,2886729729,3232238130,33296,3369,TCP,0,0,60,60,S,29200
1542,3232238130,2886729729,3369,33296,TCP,1,54,40,40,AR,0
1543,2886729729,3232238130,33296,4,TCP,0,0,60,60,S,29200
1543,3232238130,2886729729,4,33296,TCP,1,23,40,40,AR,0
1544,2886729729,3232238130,33298,1972,TCP,0,0,60,60,S,29200
1544,3232238130,2886729729,1972,33298,TCP,1,43,40,40,AR,0
1545,2886729729,3232238130,33298,2107,TCP,0,0,60,60,S,29200
1545,3232238130,2886729729,2107,33298,TCP,1,32,40,40,AR,0
1546,2886729729,3232238130,33298,3128,TCP,0,0,60,60,S,29200
1546,3232238130,2886729729,3128,33298,TCP,1,27,40,40,AR,0
1547,2886729729,3232238130,33298,5500,TCP,0,0,60,60,S,29200
1547,3232238130,2886729729,5500,33298,TCP,1,54,40,40,AR,0
1548,2886729729,3232238130,33298,6003,TCP,0,0,60,60,S,29200
1548,3232238130,2886729729,6003,33298,TCP,1,39,40,40,AR,0
1549,2886729729,3232238130,33298,81,TCP,0,0,60,60,S,29200
1549,3232238130,2886729729,81,33298,TCP,1,34,40,40,AR,0
1550,2886729729,3232238130,33300,1107,TCP,0,0,60,60,S,29200
1550,3232238130,2886729729,1107,33300,TCP,1,13,40,40,AR,0
1551,2886729729,3232238130,33300,11111,TCP,0,0,60,60,S,29200
1551,3232238130,2886729729,11111,33300,TCP,1,39,40,40,AR,0
1552,3232238130,2886729729,32771,33300,TCP,1,0,40,40,AR,0
1552,2886729729,3232238130,33300,32771,TCP,0,5,60,60,S,29200
1553,2886729729,3232238130,33300,32776,TCP,0,0,60,60,S,29200
1553,3232238130,2886729729,32776,33300,TCP,1,13,40,40,AR,0
1554,2886729729,3232238130,33300,4001,TCP,0,0,60,60,S,29200
1554,3232238130,2886729729,4001,33300,TCP,1,81,40,40,AR,0
1555,2886729729,3232238130,33300,6646,TCP,0,0,60,60,S,29200
1555,3232238130,2886729729,6646,33300,TCP,1,41,40,40,AR,0
1556,2886729729,3232238130,33302,1086,TCP,0,0,60,60,S,29200
1556,3232238130,2886729729,1086,33302,TCP,1,10,40,40,AR,0
1557,2886729729,3232238130,33302,1090,TCP,0,0,60,60,S,29200
1557,3232238130,2886729729,1090,33302,TCP,1,59,40,40,AR,0
1558,2886729729,3232238130,33302,1875,TCP,0,0,60,60,S,29200
1558,3232238130,2886729729,1875,33302,TCP,1,98,40,40,AR,0
1559,2886729729,3232238130,33302,6565,TCP,0,0,60,60,S,29200
1559,3232238130,2886729729,6565,33302,TCP,1,43,40,40,AR,0
1560,2886729729,3232238130,33304,1049,TCP,0,0,60,60,S,29200
1560,3232238130,2886729729,1049,33304,TCP,1,38,40,40,AR,0
1561,2886729729,3232238130,33304,14441,TCP,0,0,60,60,S,29200
1561,3232238130,2886729729,14441,33304,TCP,1,52,40,40,AR,0
1562,2886729729,3232238130,33304,2809,TCP,0,0,60,60,S,29200
1562,3232238130,2886729729,2809,33304,TCP,1,77,40,40,AR,0
1563,2886729729,3232238130,33304,44443,TCP,0,0,60,60,S,29200
1563,3232238130,2886729729,44443,33304,TCP,1,70,40,40,AR,0
1564,2886729729,3232238130,33304,7920,TCP,0,0,60,60,S,29200
1564,3232238130,2886729729,7920,33304,TCP,1,42,40,40,AR,0
1565,2886729729,3232238130,33304,900,TCP,0,0,60,60,S,29200
1565,3232238130,2886729729,900,33304,TCP,1,48,40,40,AR,0
1566,2886729729,3232238130,33306,1065,TCP,0,0,60,60,S,29200
1566,3232238130,2886729729,1065,33306,TCP,1,49,40,40,AR,0
1567,2886729729,3232238130,33306,1500,TCP,0,0,60,60,S,29200
1567,3232238130,2886729729,1500,33306,TCP,1,24,40,40,AR,0
1568,2886729729,3232238130,33306,2251,TCP,0,0,60,60,S,29200
1568,3232238130,2886729729,2251,33306,TCP,1,32,40,40,AR,0
1569,2886729729,3232238130,33306,6025,TCP,0,0,60,60,S,29200
1569,3232238130,2886729729,6025,33306,TCP,1,43,40,40,AR,0
1570,2886729729,3232238130,33306,683,TCP,0,0,60,60,S,29200
1570,3232238130,2886729729,683,33306,TCP,1,62,40,40,AR,0
1571,2886729729,3232238130,33306,8873,TCP,0,0,60,60,S,29200
1571,3232238130,2886729729,8873,33306,TCP,1,45,40,40,AR,0
1572,2886729729,3232238130,33308,1040,TCP,0,0,60,60,S,29200
1572,3232238130,2886729729,1040,33308,TCP,1,42,40,40,AR,0
1573,2886729729,3232238130,33308,1097,TCP,0,0,60,60,S,29200
1573,3232238130,2886729729,1097,33308,TCP,1,18,40,40,AR,0
1574,2886729729,3232238130,33308,2021,TCP,0,0,60,60,S,29200
1574,3232238130,2886729729,2021,33308,TCP,1,17,40,40,AR,0
1575,2886729729,3232238130,33308,40125,UDP,0,0,28,28,EUAS,33532
1576,2886729729,3232238130,33308,5051,TCP,0,0,60,60,S,29200
1576,3232238130,2886729729,5051,33308,TCP,1,81,40,40,AR,0
1577,2886729729,3232238130,33308,5280,TCP,0,0,60,60,S,29200
1577,3232238130,2886729729,5280,33308,TCP,1,44,40,40,AR,0
1578,2886729729,3232238130,33308,5989,TCP,0,0,60,60,S,29200
1578,3232238130,2886729729,5989,33308,TCP,1,23,40,40,AR,0
1579,2886729729,3232238130,33308,8402,TCP,0,0,60,60,S,29200
1579,3232238130,2886729729,8402,33308,TCP,1,19,40,40,AR,0
1580,2886729729,3232238130,33310,10024,TCP,0,0,60,60,S,29200
1580,3232238130,2886729729,10024,33310,TCP,1,7,40,40,AR,0
1581,2886729729,3232238130,33310,1035,TCP,0,0,60,60,S,29200
1581,3232238130,2886729729,1035,33310,TCP,1,99,40,40,AR,0
1582,2886729729,3232238130,33310,2034,TCP,0,0,60,60,S,29200
1582,3232238130,2886729729,2034,33310,TCP,1,13,40,40,AR,0
1583,2886729729,3232238130,33310,2047,TCP,0,0,60,60,S,29200
1583,3232238130,2886729729,2047,33310,TCP,1,42,40,40,AR,0
1584,2886729729,3232238130,33310,2399,TCP,0,0,60,60,S,29200
1584,3232238130,2886729729,2399,33310,TCP,1,45,40,40,AR,0
1585,2886729729,3232238130,33310,32776,TCP,0,0,60,60,S,29200
1585,3232238130,2886729729,32776,33310,TCP,1,44,40,40,AR,0
1586,2886729729,3232238130,33310,83,TCP,0,0,60,60,S,29200
1586,3232238130,2886729729,83,33310,TCP,1,39,40,40,AR,0
1587,2886729729,3232238130,33312,1077,TCP,0,0,60,60,S,29200
1587,3232238130,2886729729,1077,33312,TCP,1,16,40,40,AR,0
1588,2886729729,3232238130,33312,2967,TCP,0,0,60,60,S,29200
1588,3232238130,2886729729,2967,33312,TCP,1,33,40,40,AR,0
1589,2886729729,3232238130,33312,425,TCP,0,0,60,60,S,29200
1589,3232238130,2886729729,425,33312,TCP,1,49,40,40,AR,0
1590,2886729729,3232238130,33312,5440,TCP,0,0,60,60,S,29200
1590,3232238130,2886729729,5440,33312,TCP,1,45,40,40,AR,0
1591,2886729729,3232238130,33312,648,TCP,0,0,60,60,S,29200
1591,3232238130,2886729729,648,33312,TCP,1,77,40,40,AR,0
1592,2886729729,3232238130,33312,8080,TCP,0,0,60,60,S,29200
1592,3232238130,2886729729,8080,33312,TCP,1,49,40,40,AR,0
1593,2886729729,3232238130,33314,14441,TCP,0,0,60,60,S,29200
1593,3232238130,2886729729,14441,33314,TCP,1,38,40,40,AR,0
1594,2886729729,3232238130,33314,2811,TCP,0,0,60,60,S,29200
1594,3232238130,2886729729,2811,33314,TCP,1,44,40,40,AR,0
1595,2886729729,3232238130,33314,5280,TCP,0,0,60,60,S,29200
1595,3232238130,2886729729,5280,33314,TCP,1,49,40,40,AR,0
1596,2886729729,3232238130,33314,8651,TCP,0,0,60,60,S,29200
1596,3232238130,2886729729,8651,33314,TCP,1,71,40,40,AR,0
1597,2886729729,3232238130,33316,1234,TCP,0,0,60,60,S,29200
1597,3232238130,2886729729,1234,33316,TCP,1,34,40,40,AR,0
1598,2886729729,3232238130,33316,14238,TCP,0,0,60,60,S,29200
1598,3232238130,2886729729,14238,33316,TCP,1,23,40,40,AR,0
1599,2886729729,3232238130,33316,15742,TCP,0,0,60,60,S,29200
1599,3232238130,2886729729,15742,33316,TCP,1,62,40,40,AR,0
1600,2886729729,3232238130,33316,6007,TCP,0,0,60,60,S,29200
1600,3232238130,2886729729,6007,33316,TCP,1,63,40,40,AR,0
1601,2886729729,3232238130,33318,458,TCP,0,0,60,60,S,29200
1601,3232238130,2886729729,458,33318,TCP,1,48,40,40,AR,0
1602,2886729729,3232238130,33318,51103,TCP,0,0,60,60,S,29200
1602,3232238130,2886729729,51103,33318,TCP,1,49,40,40,AR,0
1603,2886729729,3232238130,33320,1301,TCP,0,0,60,60,S,29200
1603,3232238130,2886729729,1301,33320,TCP,1,13,40,40,AR,0
1604,2886729729,3232238130,33322,1165,TCP,0,0,60,60,S,29200
1604,3232238130,2886729729,1165,33322,TCP,1,55,40,40,AR,0
1605,2886729729,3232238130,33322,2251,TCP,0,0,60,60,S,29200
1605,3232238130,2886729729,2251,33322,TCP,1,36,40,40,AR,0
1606,2886729729,3232238130,33322,2717,TCP,0,0,60,60,S,29200
1606,3232238130,2886729729,2717,33322,TCP,1,62,40,40,AR,0
1607,2886729729,3232238130,33322,5222,TCP,0,0,60,60,S,29200
1607,3232238130,2886729729,5222,33322,TCP,1,28,40,40,AR,0
1608,2886729729,3232238130,33324,1217,TCP,0,0,60,60,S,29200
1608,3232238130,2886729729,1217,33324,TCP,1,59,40,40,AR,0
1609,2886729729,3232238130,33324,146,TCP,0,0,60,60,S,29200
1609,3232238130,2886729729,146,33324,TCP,1,52,40,40,AR,0
1610,2886729729,3232238130,33324,2126,TCP,0,0,60,60,S,29200
1610,3232238130,2886729729,2126,33324,TCP,1,44,40,40,AR,0
1611,2886729729,3232238130,33324,5925,TCP,0,0,60,60,S,29200
1611,3232238130,2886729729,5925,33324,TCP,1,61,40,40,AR,0
1612,2886729729,3232238130,33324,625,TCP,0,0,60,60,S,29200
1612,3232238130,2886729729,625,33324,TCP,1,5,40,40,AR,0
1613,2886729729,3232238130,33324,7778,TCP,0,0,60,60,S,29200
1613,3232238130,2886729729,7778,33324,TCP,1,49,40,40,AR,0
1614,2886729729,3232238130,33326,11110,TCP,0,0,60,60,S,29200
1614,3232238130,2886729729,11110,33326,TCP,1,41,40,40,AR,0
1615,2886729729,3232238130,33326,2260,TCP,0,0,60,60,S,29200
1615,3232238130,2886729729,2260,33326,TCP,1,66,40,40,AR,0
1616,2886729729,3232238130,33326,3031,TCP,0,0,60,60,S,29200
1616,3232238130,2886729729,3031,33326,TCP,1,34,40,40,AR,0
1617,2886729729,3232238130,33326,5900,TCP,0,0,60,60,S,29200
1617,3232238130,2886729729,5900,33326,TCP,1,18,40,40,AR,0
1618,2886729729,3232238130,33326,6901,TCP,0,0,60,60,S,29200
1618,3232238130,2886729729,6901,33326,TCP,1,13,40,40,AR,0
1619,2886729729,3232238130,33326,901,TCP,0,0,60,60,S,29200
1619,3232238130,2886729729,901,33326,TCP,1,16,40,40,AR,0
1620,2886729729,3232238130,33326,9876,TCP,0,0,60,60,S,29200
1620,3232238130,2886729729,9876,33326,TCP,1,44,40,40,AR,0
1621,2886729729,3232238130,33328,1166,TCP,0,0,60,60,S,29200
1621,3232238130,2886729729,1166,33328,TCP,1,49,40,40,AR,0
1622,2886729729,3232238130,33328,2910,TCP,0,0,60,60,S,29200
1622,3232238130,2886729729,2910,33328,TCP,1,64,40,40,AR,0
1623,2886729729,3232238130,33328,32774,TCP,0,0,60,60,S,29200
1623,3232238130,2886729729,32774,33328,TCP,1,44,40,40,AR,0
1624,2886729729,3232238130,33328,5414,TCP,0,0,60,60,S,29200
1624,3232238130,2886729729,5414,33328,TCP,1,48,40,40,AR,0
1625,2886729729,3232238130,33328,8290,TCP,0,0,60,60,S,29200
1625,3232238130,2886729729,8290,33328,TCP,1,36,40,40,AR,0
1626,2886729729,3232238130,33330,1027,TCP,0,0,60,60,S,29200
1626,3232238130,2886729729,1027,33330,TCP,1,49,40,40,AR,0
1627,2886729729,3232238130,33330,1054,TCP,0,0,60,60,S,29200
1627,3232238130,2886729729,1054,33330,TCP,1,46,40,40,AR,0
1628,2886729729,3232238130,33330,1165,TCP,0,0,60,60,S,29200
1628,3232238130,2886729729,1165,33330,TCP,1,18,40,40,AR,0
1629,2886729729,3232238130,33330,50300,TCP,0,0,60,60,S,29200
1629,3232238130,2886729729,50300,33330,TCP,1,42,40,40,AR,0
1630,2886729729,3232238130,33332,1322,TCP,0,0,60,60,S,29200
1630,3232238130,2886729729,1322,33332,TCP,1,54,40,40,AR,0
1631,2886729729,3232238130,33332,17,TCP,0,0,60,60,S,29200
1631,3232238130,2886729729,17,33332,TCP,1,72,40,40,AR,0
1632,2886729729,3232238130,33332,3689,TCP,0,0,60,60,S,29200
1632,3232238130,2886729729,3689,33332,TCP,1,49,40,40,AR,0
1633,2886729729,3232238130,33332,4444,TCP,0,0,60,60,S,29200
1633,3232238130,2886729729,4444,33332,TCP,1,14,40,40,AR,0
1634,2886729729,3232238130,33332,777,TCP,0,0,60,60,S,29200
1634,3232238130,2886729729,777,33332,TCP,1,73,40,40,AR,0
1635,2886729729,3232238130,33334,1055,TCP,0,0,60,60,S,29200
1635,3232238130,2886729729,1055,33334,TCP,1,44,40,40,AR,0
1636,2886729729,3232238130,33334,1271,TCP,0,0,60,60,S,29200
1636,3232238130,2886729729,1271,33334,TCP,1,17,40,40,AR,0
1637,2886729729,3232238130,33334,32779,TCP,0,0,60,60,S,29200
1637,3232238130,2886729729,32779,33334,TCP,1,57,40,40,AR,0
1638,2886729729,3232238130,33334,3689,TCP,0,0,60,60,S,29200
1638,3232238130,2886729729,3689,33334,TCP,1,49,40,40,AR,0
1639,2886729729,3232238130,33334,7778,TCP,0,0,60,60,S,29200
1639,3232238130,2886729729,7778,33334,TCP,1,44,40,40,AR,0
1640,2886729729,3232238130,33334,9091,TCP,0,0,60,60,S,29200
1640,3232238130,2886729729,9091,33334,TCP,1,60,40,40,AR,0
1641,2886729729,3232238130,33334,999,TCP,0,0,60,60,S,29200
1641,3232238130,2886729729,999,33334,TCP,1,78,40,40,AR,0
1642,2886729729,3232238130,33336,3031,TCP,0,0,60,60,S,29200
1642,3232238130,2886729729,3031,33336,TCP,1,44,40,40,AR,0
1643,2886729729,3232238130,33336,32784,TCP,0,0,60,60,S,29200
1643,3232238130,2886729729,32784,33336,TCP,1,49,40,40,AR,0
1644,2886729729,3232238130,33336,54045,TCP,0,0,60,60,S,29200
1644,3232238130,2886729729,54045,33336,TCP,1,44,40,40,AR,0
1645,2886729729,3232238130,33336,6346,TCP,0,0,60,60,S,29200
1645,3232238130,2886729729,6346,33336,TCP,1,69,40,40,AR,0
1646,2886729729,3232238130,33336,667,TCP,0,0,60,60,S,29200
1646,3232238130,2886729729,667,33336,TCP,1,33,40,40,AR,0
1647,2886729729,3232238130,33336,668,TCP,0,0,60,60,S,29200
1647,3232238130,2886729729,668,33336,TCP,1,48,40,40,AR,0
1647,2886729729,3232238130,33336,668,TCP,0,73586461,60,60,S,29200
1647,3232238130,2886729729,668,33336,TCP,1,73586508,40,40,AR,0
1648,2886729729,3232238130,33336,6881,TCP,0,0,60,60,S,29200
1648,3232238130,2886729729,6881,33336,TCP,1,27,40,40,AR,0
1649,2886729729,3232238130,33336,726,TCP,0,0,60,60,S,29200
1649,3232238130,2886729729,726,33336,TCP,1,90,40,40,AR,0
1650,2886729729,3232238130,33336,8090,TCP,0,0,60,60,S,29200
1650,3232238130,2886729729,8090,33336,TCP,1,54,40,40,AR,0
1651,2886729729,3232238130,33336,8093,TCP,0,0,60,60,S,29200
1651,3232238130,2886729729,8093,33336,TCP,1,30,40,40,AR,0
1652,2886729729,3232238130,33336,9415,TCP,0,0,60,60,S,29200
1652,3232238130,2886729729,9415,33336,TCP,1,26,40,40,AR,0
1653,2886729729,3232238130,33338,1007,TCP,0,0,60,60,S,29200
1653,3232238130,2886729729,1007,33338,TCP,1,98,40,40,AR,0
1654,2886729729,3232238130,33338,1074,TCP,0,0,60,60,S,29200
1654,3232238130,2886729729,1074,33338,TCP,1,53,40,40,AR,0
1655,2886729729,3232238130,33338,1081,TCP,0,0,60,60,S,29200
1655,3232238130,2886729729,1081,33338,TCP,1,21,40,40,AR,0
1656,2886729729,3232238130,33338,20005,TCP,0,0,60,60,S,29200
1656,3232238130,2886729729,20005,33338,TCP,1,43,40,40,AR,0
1657,2886729729,3232238130,33338,2100,TCP,0,0,60,60,S,29200
1657,3232238130,2886729729,2100,33338,TCP,1,16,40,40,AR,0
1658,2886729729,3232238130,33338,32769,TCP,0,0,60,60,S,29200
1658,3232238130,2886729729,32769,33338,TCP,1,55,40,40,AR,0
1659,2886729729,3232238130,33338,4006,TCP,0,0,60,60,S,29200
1659,3232238130,2886729729,4006,33338,TCP,1,44,40,40,AR,0
1660,2886729729,3232238130,33338,631,TCP,0,0,60,60,S,29200
1660,3232238130,2886729729,631,33338,TCP,1,49,40,40,AR,0
1661,2886729729,3232238130,33338,990,TCP,0,0,60,60,S,29200
1661,3232238130,2886729729,990,33338,TCP,1,30,40,40,AR,0
1662,2886729729,3232238130,33340,1053,TCP,0,0,60,60,S,29200
1662,3232238130,2886729729,1053,33340,TCP,1,62,40,40,AR,0
1663,2886729729,3232238130,33340,1130,TCP,0,0,60,60,S,29200
1663,3232238130,2886729729,1130,33340,TCP,1,18,40,40,AR,0
1664,2886729729,3232238130,33340,17988,TCP,0,0,60,60,S,29200
1664,3232238130,2886729729,17988,33340,TCP,1,48,40,40,AR,0
1665,2886729729,3232238130,33340,1914,TCP,0,0,60,60,S,29200
1665,3232238130,2886729729,1914,33340,TCP,1,55,40,40,AR,0
1666,2886729729,3232238130,33340,4125,TCP,0,0,60,60,S,29200
1666,3232238130,2886729729,4125,33340,TCP,1,49,40,40,AR,0
1667,2886729729,3232238130,33340,5960,TCP,0,0,60,60,S,29200
1667,3232238130,2886729729,5960,33340,TCP,1,53,40,40,AR,0
1668,2886729729,3232238130,33340,6692,TCP,0,0,60,60,S,29200
1668,3232238130,2886729729,6692,33340,TCP,1,58,40,40,AR,0
1669,2886729729,3232238130,33340,749,TCP,0,0,60,60,S,29200
1669,3232238130,2886729729,749,33340,TCP,1,15,40,40,AR,0
1670,2886729729,3232238130,33340,8002,TCP,0,0,60,60,S,29200
1670,3232238130,2886729729,8002,33340,TCP,1,6,40,40,AR,0
1671,2886729729,3232238130,33340,89,TCP,0,0,60,60,S,29200
1671,3232238130,2886729729,89,33340,TCP,1,44,40,40,AR,0
1672,2886729729,3232238130,33340,99,TCP,0,0,60,60,S,29200
1672,3232238130,2886729729,99,33340,TCP,1,35,40,40,AR,0
1673,2886729729,3232238130,33342,1044,TCP,0,0,60,60,S,29200
1673,3232238130,2886729729,1044,33342,TCP,1,71,40,40,AR,0
1674,2886729729,3232238130,33342,2800,TCP,0,0,60,60,S,29200
